Row.names	RESPIRATORY CHAIN COMPLEX I	HALLMARK GLYCOLYSIS	AltEJ	Sample_Name	IC50	TCGA	Cancer_Type
749710	0.363793379907642	0.740646406911308	0.447316218334218	HCC1143	1.0876194142061	BRCA	BRCA
749711	1.18440391212853	-0.126637090447334	0.199198550191633	HCC1187	-1.18738741289224	BRCA	BRCA
749714	0.378719605578006	0.395756096832194	0.110767801697062	HCC1937	1.17101898669462	BRCA	BRCA
749715	1.39643355054452	0.694469348058129	0.824478783548975	HCC2157	0.350636964216415	BRCA	BRCA
749717	-0.409015660738795	0.231436033691238	-0.313947034313657	HCC38	0.529815068420672	BRCA	BRCA
753532	0.713151577673493	0.811336663881168	-2.16073045576793	BB49-HNC	0.302814531795503	HNSC	HNSC
753538	-2.09377306948699	0.177782133907311	-0.561433691542746	Ca9-22	-1.3525681256027	HNSC	HNSC
753539	0.653554134550836	-0.961256132845467	-0.113932343889565	CADO-ES1	0.118044380692549	UNCLASSIFIED	
753541	0.840112175598053	0.83443688881843	-1.29618463920347	CAL-33	-0.556948342346623	HNSC	HNSC
753546	2.66858357636957	-0.215259768579045	-0.340492563336106	CP66-MEL	0.679532369119421	SKCM	SKCM
753547	0.127731793910614	-0.0972973367145933	0.836311935663305	CPC-N	0.701094060654578	SCLC	SCLC
753548	0.578265242284316	-1.64166016476967	1.54291704600344	CTV-1	-0.111232107161079	LAML	LAML
753551	-0.468789430165154	0.566034979987442	1.02419754146607	DMS-79	0.558821688313198	SCLC	SCLC
753552	-2.06235059195205	-0.186080905146822	0.362536117361172	DSH1	-0.00857809279170025	BLCA	BLCA
753554	-0.870896469025133	1.10767840228308	-0.62924017743419	EBC-1	0.570842523071207	LUSC	LUSC
753555	-1.60924724380864	0.407991008496996	-1.44618332555554	EC-GI-10	0.410780606525135	ESCA	ESCA
753556	-0.594211858384136	0.537308687531448	-0.0346318783981571	EPLC-272H	0.0945036208990429	LUSC	LUSC
753558	-1.24301947357464	1.07622293647057	-0.441149918136365	HA7-RCC	0.611690070996463	KIRC	KIRC
753562	-0.518238200959072	1.05579610203834	0.917183841273034	HSC-2	0.798017730197233	HNSC	HNSC
753563	0.840709601243357	-1.27833825730182	-0.417683787842236	IM-9	0.349130989084317	MM	MM
753565	0.157289609157302	-0.0215693155185622	0.716438069409914	IST-SL2	0.129457218149771	SCLC	SCLC
753566	-0.121458777052275	0.444488674986823	0.400256161395897	J82	-0.0171835269247765	BLCA	BLCA
753569	0.428814874477592	0.871938206516439	0.287682725932851	KNS-62	-0.467703080970794	LUSC	LUSC
753572	-0.170073595211162	0.0631456365272453	-0.251256593201901	KP-4	-0.136048760086754	PAAD	PAAD
753573	0.0321600992762392	0.250519623987104	0.225840531574037	KYSE-140	0.828753253370583	ESCA	ESCA
753574	-1.32893953959964	0.310510602506781	1.05492987371645	KYSE-410	0.625085467643308	ESCA	ESCA
753575	-0.309536747851668	0.868617034339626	1.07531682435327	KYSE-520	1.29440634671332	ESCA	ESCA
753576	-0.540718890822296	-0.121447519122677	-0.347929577913299	KYSE-70	0.745848879534803	ESCA	ESCA
753583	0.108164336425253	-0.128563049381758	0.898313241695538	LB771-HNC	-0.830375521494797	HNSC	HNSC
753584	0.689089626890509	0.435491915347653	0.0624843584178634	LB831-BLC	1.22054206097463	BLCA	BLCA
753585	-1.11290486298906	0.435442739414883	-0.66270291404374	LB996-RCC	0.480211818346049	KIRC	KIRC
753586	-1.06325841635153	0.842403163627617	0.0640734078573947	LCLC-103H	1.00063130911139	UNCLASSIFIED	
753589	0.819889849135532	-0.534004781409968	0.513059879633297	LU-165	1.56907025388142	SCLC	SCLC
753592	-0.564184591889638	0.321786069229674	-1.17141532182147	LXF-289	0.381256993264603	LUAD	LUAD
753594	1.17072535826796	-0.174804916733823	0.768862576384363	MS-1	0.514089044274483	SCLC	SCLC
753600	2.70125343409125	0.777412803490714	-1.01635700069425	NCI-H1563	0.568985329064582	LUAD	LUAD
753608	-0.134917312805253	0.929035330339734	0.0714320677275726	PC-14	0.233124094116461	LUAD	LUAD
753610	0.0667829838205908	-0.494816748768862	0.838150737281092	SBC-3	0.559144086222107	SCLC	SCLC
753612	0.593209025500854	-1.05873975872916	1.29378474550724	SK-MM-2	-1.29387134632307	MM	MM
753614	-1.83814212907582	-0.280078285546903	-1.98009171285971	TE-15	0.413651416972731	ESCA	ESCA
753615	0.715666904896249	-1.47805402315335	1.11741212045128	U-266	0.52836911846732	MM	MM
753616	0.524199971213532	-1.53561858314294	-0.96032957052774	BE2-M17	-0.482763182613255	NB	NB
753618	0.835601264684598	-0.58273039286609	0.349154019239993	KELLY	0.254860453757726	NB	NB
753620	0.926033329756971	-1.68185073363645	0.0787273025958204	SIMA	-0.0174343608256928	NB	NB
753621	-0.743287301393813	0.705152134712544	0.021851824130938	TE-1	-0.226447581419136	ESCA	ESCA
753623	1.07833975527091	0.650438665209708	0.0693017758661307	TE-8	0.680805185932884	ESCA	ESCA
753624	-0.241309846973232	0.653080250480131	-0.189248501248024	CAPAN-1	-0.488779945497754	PAAD	PAAD
905933	0.126368213756892	0.242863380654549	0.184840683926798	OVCAR-3	-0.473789996158336	OV	OV
905934	0.839148314712731	1.27187152811737	0.42755153771606	PC-3	0.983492821408585	PRAD	PRAD
905935	0.20889118586983	0.617859614307795	0.57464904085886	DU-145	-0.144955374864788	PRAD	PRAD
905936	-1.65964137823847	0.903175571857807	-1.18785045461778	HCT-116	0.609855227699319	COREAD	COAD/READ
905937	0.909048031936343	0.368512189754978	-0.212588007622362	HCT-15	0.803537889641457	COREAD	COAD/READ
905938	0.50990897031058	-1.48351260879746	1.07927119445624	HL-60	-1.72767095672598	LAML	LAML
905939	-0.0949612526916684	1.19242773207885	-0.849774646356756	HT-29	0.230514826951643	COREAD	COAD/READ
905940	0.681565189040139	-1.15539902992627	0.569234123928322	K-562	-0.904036041465534	LCML	LCML
905941	0.143205093386087	0.7093321802152	-0.462236407815913	NCI-H226	1.57470089655806	LUSC	LUSC
905942	1.75453828481754	0.215035876511241	0.600408129011776	NCI-H23	-1.71987710369769	LUAD	LUAD
905944	0.796661346789426	-0.844783021692357	0.58313839955845	NCI-H522	0.101852885976457	LUAD	LUAD
905945	1.91818543073997	-0.498163413805678	-0.560917030908707	T47D	-0.148882361018011	BRCA	BRCA
905946	-0.619558781910347	-0.186871467255256	-0.439262506247742	MCF7	-1.36269042998569	BRCA	BRCA
905947	-0.457752364990357	2.0476432462497	-0.983947783281277	786-0	0.924691050136044	KIRC	KIRC
905948	-1.29737064234695	2.35092585622476	-0.682028952783271	A498	0.523852296942449	KIRC	KIRC
905949	0.19060296558102	0.819734947419491	-0.515284063352441	A549	-0.0440694397091356	LUAD	LUAD
905950	-0.74311778725906	0.461888301620382	-1.54344624591665	ACHN	0.647490650058137	KIRC	KIRC
905951	0.372431670616577	0.186526094537825	0.0937523602949719	BT-549	1.07455461523107	BRCA	BRCA
905952	0.715104218645802	-1.88701054461075	2.28996047450541	CCRF-CEM	0.400576150371578	ALL	ALL
905955	-0.695199597608266	-0.398428708278072	-0.0778652100997977	SK-MEL-2	1.37053044622764	SKCM	SKCM
905956	0.50586929367246	0.497571659169928	-0.811400095806968	SK-MEL-5	-0.348285003215595	SKCM	SKCM
905957	-1.65455411659437	1.69979410790449	-1.05849266638271	Hs-578-T	1.21799852824436	BRCA	BRCA
905958	0.507113196269466	-1.59273737261572	2.45601720659014	MOLT-4	-1.94032300641524	ALL	ALL
905959	1.03609229256428	0.225380997929488	-2.13557542961849	SK-OV-3	0.898875294316636	OV	OV
905960	-0.729182409815201	0.586087877445665	0.254474440418803	MDA-MB-231	0.669701251682303	BRCA	BRCA
905961	0.597080288343936	0.427099369525837	-1.62696620679429	COLO-205	0.305596397197458	COREAD	COAD/READ
905962	1.63385229593932	0.0305377694639537	0.087677642000378	SW620	-0.307271140298683	COREAD	COAD/READ
905964	0.491763963067931	-0.502684873025174	0.866835167498448	RPMI-8226	0.185665088402858	MM	MM
905965	0.0574340767225218	-0.49080367725056	1.29156040400387	SR	0.233130695428538	UNCLASSIFIED	
905967	1.08590093181485	1.41144069551715	-0.55461616131845	NCI-H322M	1.22996124152458	LUAD	LUAD
905968	0.152255325741286	0.843477645764282	-0.57102572041596	IGROV-1	1.62938833242501	OV	OV
905969	0.00500207376749222	1.00967782318635	-0.35368743380611	OVCAR-5	1.35774165728155	OV	OV
905970	0.00663777338025387	0.748146774122343	-1.19367286338339	EKVX	-0.0246008222490667	LUAD	LUAD
905971	-0.339236057702405	0.0233173923419683	0.67508290001657	HCC2998	0.336467338938767	COREAD	COAD/READ
905972	-1.45351503238632	1.22677347319916	-1.90704213324039	HOP-62	1.34902299713504	LUAD	LUAD
905973	0.958550439581046	1.41803620569272	-1.19087113981253	HOP-92	0.919340264304574	UNCLASSIFIED	
905974	0.624217063325887	-0.2460245746363	-1.25807358814698	LOXIMVI	0.79518291931582	SKCM	SKCM
905975	1.1415580577865	0.179304435671062	1.11259095967162	M14	0.622727617021799	SKCM	SKCM
905976	0.0525800995351502	1.42370899777853	-1.0852534053208	UACC-62	1.03327152467884	SKCM	SKCM
905977	0.678621212525373	0.344720148196227	-0.440024563579503	UACC-257	0.316206520641481	SKCM	SKCM
905978	-1.9041036987308	1.72819418168717	-0.650256315519064	RXF393	1.04420932789666	KIRC	KIRC
905979	-0.58581001990181	-0.246830562013062	1.1988133402132	SN12C	0.622030419596441	KIRC	KIRC
905980	0.326286659560174	0.613066734810893	0.285907192058079	TK10	0.695044447650111	KIRC	KIRC
905983	-0.950303872466799	1.19875202527651	-0.697884147401198	U251	0.148479875233591	GBM	GBM
905984	-1.00863209768945	1.67696921274114	0.00197270511702129	SF539	1.13792572491975	LGG	LGG
905986	-0.770860962607607	0.925552070511089	0.352681894427428	SF268	0.661150994387916	GBM	GBM
905989	0.801084933476897	0.978272494256046	-0.0791513082817764	KM12	1.06913255624195	COREAD	COAD/READ
905990	0.262367396438568	0.201015965496124	0.521111717299506	OVCAR-4	-0.239426746055606	OV	OV
905991	-0.952466233997218	0.312174144535968	-1.49439076292045	OVCAR-8	0.637437591031539	OV	OV
906693	-0.0374192700250881	0.689547305169861	0.60372688313203	BxPC-3	0.625541372897445	PAAD	PAAD
906696	0.139474429937051	0.742819919942178	-0.759918100402906	BHT-101	1.20993511184358	THCA	THCA
906746	-0.0654643581426927	0.558261633875993	-2.30660069057834	Becker	0.721134749300199	GBM	GBM
906763	1.15799505173558	-1.74261761827539	2.18329850754002	BE-13	0.0933439254795215	ALL	ALL
906765	0.698616897827416	-1.00436804694394	1.05101034796512	ARH-77	0.473103453782057	MM	MM
906790	-0.155622964487136	-0.36208558705316	-0.0741013289499294	AGS	0.530365441515908	STAD	STAD
906791	0.669682367653372	-0.00719330377292119	0.667594306190127	ABC-1	-1.20280865786794	LUAD	LUAD
906792	1.21508612402302	0.310940626358354	-0.31558635462929	A2058	1.2271832720241	SKCM	SKCM
906793	0.221665481863283	0.00741210906841365	-0.769671767439706	A375	1.0375565675879	SKCM	SKCM
906794	-0.000979361991373734	0.352157705148846	-1.78424183193404	A253	0.26637471270859	UNCLASSIFIED	
906795	-0.621451962969977	1.25735457417249	-0.51668441436926	8305C	0.982337457898542	THCA	THCA
906797	-0.486717054047281	0.493954930372303	0.643916701356131	647-V	0.162290122999101	BLCA	BLCA
906798	-0.0443695549826767	0.347508677570431	-0.438872820710511	639-V	0.00324764117456874	BLCA	BLCA
906800	-0.197134501856671	-1.45809311943311	1.97327283822518	697	0.58298565658699	UNCLASSIFIED	
906801	-0.887838430099352	-0.196495821133842	-0.267386216569134	BT-20	-1.1298127106719	BRCA	BRCA
906804	0.615847089021737	-0.905105105394192	-0.0731201490018345	A2780	0.0437743674372376	UNCLASSIFIED	UNABLE TO CLASSIFY
906805	2.06536329483433	0.942444223975996	-0.34649812154131	COR-L105	0.431216722544814	LUAD	LUAD
906812	0.702918280478015	0.298647351011807	0.521922507716552	COLO-824	0.184182753022188	BRCA	BRCA
906814	0.710269507576988	-0.261693442627568	-0.079591905460692	COLO-792	-0.117269462936918	SKCM	SKCM
906817	-0.457175499789685	0.796646483364594	-0.342341712494196	COLO-680N	1.29620329846656	ESCA	ESCA
906818	1.96864129816121	0.0459239447365071	-0.268442702375272	COLO-679	0.6109011934967	SKCM	SKCM
906820	0.716826229684268	-0.312999484961915	0.0592884590727743	CHP-212	0.797401756565578	NB	NB
906821	-0.301240308968192	2.06031342895357	-0.955912753116201	CFPAC-1	0.589685259958507	PAAD	PAAD
906824	-0.530440117238584	0.766593382217973	1.20342241452134	Ca-Ski	0.762702340511923	CESC	CESC
906826	0.191946291056196	0.197786972380912	-0.403838124606985	CAL-120	1.43616504917575	BRCA	BRCA
906827	0.191014102437054	0.636701070500593	0.370298853958001	CAL-72	0.214243365242946	UNCLASSIFIED	
906828	1.37284115865854	0.0153116958432582	0.363033148949283	CAL-62	0.177490615231842	THCA	THCA
906830	2.01458072067267	0.707398236536752	-1.11906765649525	C32	1.17117260182978	SKCM	SKCM
906831	0.391109196916294	-2.26424792503203	0.166224294385223	Daudi	0.480229210331653	UNCLASSIFIED	
906832	0.979515868571316	-2.24370005296	2.06108882630424	DB	0.501721432992485	DLBC	DLBC
906833	-0.0794587824093057	0.472673686001134	0.200020687863705	Daoy	0.0291263717905781	MB	MB
906834	0.648879467642956	-0.724707665814174	-0.887227131826604	D-283MED	1.06587312845516	MB	MB
906835	0.640649177012681	1.33037382869644	-0.528413348481723	DBTRG-05MG	0.940543677290788	GBM	GBM
906836	0.146738904345336	-0.35584757679981	-0.732502521658513	DEL	0.0666799267611685	UNCLASSIFIED	
906837	-0.346978633252694	0.568029578848145	-1.96594800125831	Detroit562	0.267406888006548	HNSC	HNSC
906838	-1.07634006347331	-2.22440997809049	2.0055900986215	DG-75	0.344907618807931	UNCLASSIFIED	
906839	-1.48935013531686	0.448111842092534	-1.25602153478918	DK-MG	1.62034279033912	GBM	GBM
906842	-1.96162000871911	-2.39970842964184	-0.118256213084528	DOHH-2	-0.512935192033785	DLBC	DLBC
906843	-2.45181720376628	0.302621007569196	-0.0492791886736584	DoTc2-4510	0.254283359576833	CESC	CESC
906844	0.707350145670137	-0.693468069048287	-0.37925758414118	DU-4475	0.919165465729143	BRCA	BRCA
906846	-0.125775242577543	-2.31034078832262	-0.0743827480735333	EB2	0.813372397077404	UNCLASSIFIED	
906847	-0.355488083016781	-2.21948185030021	0.413716111336962	EB-3	0.938420296383656	UNCLASSIFIED	
906848	1.34271456491965	-0.825449549189401	1.11155081263612	ECC10	0.177274112586935	UNCLASSIFIED	
906851	0.55064593959972	-0.253558164253012	-0.602152795569227	EFM-19	0.295672637189519	BRCA	BRCA
906852	-0.118415685839839	1.85662023689533	0.352308195821702	EFO-27	1.33018564795964	UNCLASSIFIED	
906855	-1.90693917659092	-1.48422495595693	1.08368031084251	EM-2	0.0931725948907113	LCML	LCML
906856	-0.725426814557042	-2.1532651774048	0.228016674401031	EoL-1-cell	-0.249101455388915	UNCLASSIFIED	
906861	-1.18775457408075	1.63397187743008	-0.108543579918258	ETK-1	1.50268895611901	UNCLASSIFIED	
906862	1.08460463079092	-0.0946814324152682	-0.563351640165096	EVSA-T	-0.0780998106032781	BRCA	BRCA
906863	0.48509428559441	0.440907201916645	0.697025398866471	FADU	0.320519535808262	HNSC	HNSC
906864	-0.149968474901303	1.15106908096174	-0.562619957848706	FTC-133	1.22948704430535	THCA	THCA
906865	0.801912896908456	0.453896059533319	-0.0468317085966818	G-361	-0.131896562735809	SKCM	SKCM
906868	-1.56623636507605	0.73958133309437	-1.76639279175286	GAMG	0.500957869336542	LGG	LGG
906869	0.391399639612892	1.02880699625192	-0.529309269576187	GCIY	1.28870524127835	STAD	STAD
906870	0.263547216402557	-2.29547808625962	0.790940757493017	GDM-1	1.23351702742903	LAML	LAML
906871	-0.305499015033882	0.443601175267628	-0.19540126998676	GI-1	0.507073166991303	LGG	LGG
906872	-1.36133332165888	0.53554603110568	-1.32019238895191	GI-ME-N	1.22059493126526	NB	NB
906875	0.768047890598123	-0.813225883469518	0.7522897281334	GOTO	0.721552186687375	NB	NB
906877	-0.942951920967181	-2.03562491987289	2.14904363462705	GR-ST	-0.185978269477952	ALL	ALL
906999	0.990239147938215	0.231237407834393	-1.43388419442896	GCT	0.629391758000503	UNCLASSIFIED	
907000	0.18267924831138	0.80018485788205	0.127503139227923	ESS-1	0.851221401532416	UNCLASSIFIED	
907042	-1.47223111227891	1.19455496332855	-0.365562099294718	H4	0.352729963035139	LGG	LGG
907043	0.384602686121504	-1.62242301042114	1.98965305679501	H9	0.24414198594096	UNCLASSIFIED	
907044	-0.0161438723135784	-1.70941747282847	1.38424713794583	HC-1	0.443826031377537	UNCLASSIFIED	
907045	0.213262210334709	0.221298263125445	-0.729658342231164	HCC1419	0.0907157436286532	BRCA	BRCA
907046	0.00258819758893979	0.665527718014226	-0.168870257278505	HCC1569	1.3311650411646	BRCA	BRCA
907047	-0.14653457426526	0.535816995312511	-0.475711625244801	HCC1806	0.531636001045756	UNCLASSIFIED	
907048	-1.07916621380591	1.20582807677514	-0.154557326772597	HCC70	-0.35951657541636	BRCA	BRCA
907051	0.791872105822014	0.833156966635734	0.424807977714434	HEC-1	-0.984485167109437	UCEC	UCEC
907053	1.3688520065556	-1.61291803786745	0.720388521421972	HEL	0.868146330316848	LAML	LAML
907055	2.02510704240689	0.154538199924044	0.797435798743051	HGC-27	0.0426322072030736	STAD	STAD
907056	0.0414291790184518	-1.88360622798848	1.43768833931552	HH	0.54836558349601	UNCLASSIFIED	
907057	0.0779669483832316	0.132080866854108	1.16711263984755	HLE	0.570497406621929	LIHC	LIHC
907058	2.36285815829427	0.140394077917655	-1.27609641560114	HMV-II	0.882838164027597	SKCM	SKCM
907060	0.59952196172767	0.145483562523066	-1.10042949615952	HOS	0.246730191988596	UNCLASSIFIED	
907061	0.0354131411573874	0.408284934202044	-0.727546579653699	HSC-3	0.637755728456724	HNSC	HNSC
907062	0.650140974709502	0.505864375966727	-0.341124321404783	HSC-4	-1.96337110463784	HNSC	HNSC
907064	-0.578999839399177	0.967295148260093	-0.823657321530417	HT-1080	-1.28820963709143	UNCLASSIFIED	
907065	-2.19996049999498	0.785852598528049	-1.19622560172422	HT-1197	0.629978600532742	BLCA	BLCA
907067	0.626160515604319	-0.245304263250498	-0.973746902262948	HT-144	0.217277012824045	SKCM	SKCM
907068	0.0646946837867682	0.543317690138987	-0.804758692753515	HT-3	-0.585272264887207	CESC	CESC
907069	-0.115957693746744	0.937607040838919	-0.729250328881158	HuCCT1	0.819939489748417	UNCLASSIFIED	
907071	0.767246017323934	0.8955730414746	-1.5874275553175	HuH-7	-1.68663904875587	LIHC	LIHC
907072	0.289489338930865	-0.173866961953548	0.447912357551951	HuO9	0.733719869999796	UNCLASSIFIED	
907073	0.141129106756572	-0.850339180177721	0.0668958506934952	HuTu-80	-1.01030996289995	UNCLASSIFIED	
907169	0.979526763564114	0.583255021926135	-0.0877897420828356	IGR-1	-0.0923855143163244	SKCM	SKCM
907170	1.61097421429563	-0.611385310170248	0.190217446441326	IMR-5	0.353764903205369	NB	NB
907173	-0.288210373373267	-0.655517017823595	-0.318339628546726	IST-MES1	-0.490810923526633	MESO	MESO
907268	1.41592148110638	-1.39434352662427	0.512522612377917	JiyoyeP-2003	1.01884577997904	UNCLASSIFIED	
907269	0.26283817117111	-1.78640903693513	1.58620335252872	JVM-2	0.806934109079777	CLL	CLL
907270	-0.828819889004561	-2.17127203692758	0.0258249666942284	JVM-3	0.712626555471175	CLL	CLL
907271	-1.55816035640699	0.748628427612113	0.271060093306798	KALS-1	0.902620858524916	LGG	LGG
907272	-0.0751297632588988	-1.63513700075224	2.22627232821327	KARPAS-45	-0.131222766547213	ALL	ALL
907273	-0.629176708824642	-0.638226630989764	1.31355132723744	KARPAS-299	0.496153587305145	UNCLASSIFIED	
907274	-0.968988636873997	-2.54230905828244	1.73031713291652	KARPAS-422	0.735427303515487	DLBC	DLBC
907275	0.496081688297041	-1.3149167907668	0.693279756308287	KASUMI-1	0.282126594128753	LAML	LAML
907276	0.377743394203718	-0.167349187994029	0.777525435102797	KATOIII	-0.334088020774458	STAD	STAD
907277	0.35860666720389	-1.49081277191403	2.01875705589498	KE-37	-0.535129084757408	ALL	ALL
907278	-0.580669379783497	-1.50201319923784	1.37464176411183	KG-1	0.433576237807939	LAML	LAML
907279	-0.889381401800312	1.24314887646271	0.31324371342563	KINGS-1	1.50008322309598	LGG	LGG
907280	1.44888856136034	-1.66633176553745	1.2865231686435	KMOE-2	0.351723274371359	LAML	LAML
907281	1.04152109056901	-1.64500105925478	2.19770177218199	KMS-12-BM	-0.790072333722423	MM	MM
907285	0.15662949137009	0.873228608818721	-0.614529976021805	HuP-T3	1.30078776552083	PAAD	PAAD
907286	1.35557643491619	-0.112629285155475	-0.708604634001412	HuP-T4	-0.793252357970649	PAAD	PAAD
907287	0.41950644031883	-0.273734986084965	-0.34784663594793	HT55	0.0248073697617119	COREAD	COAD/READ
907289	0.972390250639487	0.357321449218231	0.169138584011167	HT-115	0.243234553497512	COREAD	COAD/READ
907290	-0.307231519647353	-0.778917033892015	-1.67217784519159	H-EMC-SS	-0.1392213332867	UNCLASSIFIED	
907291	0.849331703629758	0.686248016981201	-0.42813316264655	GP5d	0.183673763245633	COREAD	COAD/READ
907295	-0.2172144668636	0.847588865209668	-0.775407117533099	DMS-53	-1.20620263313891	SCLC	SCLC
907298	0.440051352518645	-0.811008647545856	0.865720811833605	G-402	0.626331024296327	UNCLASSIFIED	
907299	0.482778279389658	-0.816947383322177	-0.141962489473643	G-401	0.498862790562779	UNCLASSIFIED	
907300	0.664247602157384	-1.24580055147373	1.55152353369106	KY821	0.438567029301271	LAML	LAML
907311	-0.653249407274552	-1.74644004399047	0.765669542833053	KU812	-1.05175334998641	LCML	LCML
907312	0.554089341384263	1.23621480708102	-2.1069515570321	KU-19-19	1.15089057470439	BLCA	BLCA
907313	-1.32956648075065	-0.114911545780719	-0.28230843964862	KS-1	0.82013391191412	GBM	GBM
907314	0.746832688441116	-1.35729725696446	1.07562870819481	KP-N-YN	1.58235779886976	NB	NB
907318	1.94240566487468	0.630578771947368	-0.00387856183369153	KYSE-180	0.31427686617483	ESCA	ESCA
907319	-1.25911339809628	1.51591070493635	-1.26231460060368	KYSE-270	0.0840988278193622	ESCA	ESCA
907320	0.805724306596057	0.660039563738015	-0.764355905788926	KYSE-450	-0.362929757318264	ESCA	ESCA
907321	-1.00679236505861	0.415613865288867	0.143672880990768	KYSE-510	0.068188460081443	ESCA	ESCA
907322	0.170355147112857	-1.30087476222242	1.87176163855964	L-428	0.773078055288973	UNCLASSIFIED	
907323	1.19288207138657	-1.90260025863693	1.3554707520848	L-540	-0.293049348096042	UNCLASSIFIED	
907783	-1.40108005775809	-1.07465165466843	0.969838592888433	LAMA-84	0.424989054086032	LCML	LCML
907787	0.12104164041803	-1.90579488086081	2.09312068404744	LC4-1	0.426535008653272	ALL	ALL
907788	1.98460907854055	-0.62116665029407	0.542334505233797	LNCaP-Clone-FGC	0.373850793470609	PRAD	PRAD
907789	0.393612811365714	-0.918410513017644	1.906151430953	LOUCY	1.09088720051828	ALL	ALL
907790	-0.506951382284905	0.123193023952013	-1.66050934774388	LoVo	0.659307476294309	COREAD	COAD/READ
907791	1.84350739690929	-0.572282095321725	0.226497336126948	LP-1	-1.41010622417497	MM	MM
907792	-2.7525656540227	0.218085257883727	0.0702782686783453	LS-123	0.35107761978064	COREAD	COAD/READ
907794	-0.460754158259155	0.741501387888173	-0.665441727772636	LS-411N	0.675638410341348	COREAD	COAD/READ
907795	0.495703285421865	0.471227748040218	-0.831651115592651	LS-513	0.900755743895039	COREAD	COAD/READ
907796	-0.264406381875053	-0.225447234280453	-0.101420394722416	LU-99A	1.29521798482184	UNCLASSIFIED	
908121	0.432339068169128	-0.0807142770679493	0.587511862332933	MDA-MB-361	-0.196081520897924	BRCA	BRCA
908122	1.47134535045531	-0.260482243335957	0.568917096281749	MDA-MB-453	-1.44761167162278	BRCA	BRCA
908123	-0.800812872304547	1.00134843378809	0.312464872541549	MDA-MB-468	-1.16774662980299	BRCA	BRCA
908125	-0.165509331671124	-0.052712828679804	-0.883724287039681	MEL-JUSO	0.370926277674721	SKCM	SKCM
908126	0.202267712279715	-0.748062418634709	0.302331799573447	MEG-01	0.17660718385924	LCML	LCML
908127	0.711916427806815	-0.751752757501482	-0.376293450006883	MES-SA	0.0394859007333723	UNCLASSIFIED	
908129	-1.88314047296046	-0.0902895978728817	0.159604603823231	MFE-280	-0.219960062280732	UCEC	UCEC
908130	0.485105061965631	0.42208925862524	0.385440843975789	MFE-296	-1.69923065922945	UCEC	UCEC
908131	-1.25037495318293	0.143124532034981	-0.144549507722487	MG-63	0.0999750192133725	UNCLASSIFIED	
908132	-3.39584576392634	-1.34240081134285	0.631750504677797	MHH-CALL-2	0.279984793309937	UNCLASSIFIED	
908136	0.103522162323782	-1.7948901332817	1.7145358745634	MHH-PREB-1	0.987721218467121	UNCLASSIFIED	
908138	-0.340577190305195	0.553627524266829	0.0272909621518837	MKN1	0.559836988768023	UNCLASSIFIED	
908139	-0.713957290076557	-0.155962172827137	-0.576501217107034	MKN28	0.195589449859271	STAD	STAD
908141	0.216048105771805	-1.14149184288821	1.95866563396928	ML-2	0.708225551173422	LAML	LAML
908142	-1.06530175122898	-1.83326790657646	0.410401597827377	MLMA	0.419054685403249	UNCLASSIFIED	
908143	1.48530740569304	-1.133919452	1.62815279370105	MN-60	-0.516039185033028	UNCLASSIFIED	
908147	-1.46869296299705	-1.75318443692924	1.41543809450071	MOLT-16	-0.0278944026144164	ALL	ALL
908149	-0.119776558694496	-1.49135401817442	0.905258601698957	Mo-T	-0.136479075376475	UNCLASSIFIED	
908150	-1.73296672850962	0.354216148448619	-0.57005384824077	MPP-89	1.00641366702754	MESO	MESO
908151	2.30373691516044	0.141690770265415	0.543513364382299	MRK-nu-1	-0.667567600049677	BRCA	BRCA
908152	-0.229878368418733	0.119445829846221	0.491564756595411	MSTO-211H	0.55208024338891	MESO	MESO
908158	-0.941179993242901	-1.62776819858598	1.61040491496109	NALM-6	0.716562722008487	UNCLASSIFIED	
908159	0.910317618539062	-1.53449051632894	0.516458167614184	NAMALWA	1.00728025459095	UNCLASSIFIED	
908440	0.804297488870011	-0.717853062268494	0.333210243996714	NB69	0.402289761166877	NB	NB
908443	1.42901584322571	0.534934196960199	0.666020787572753	NCI-H520	-0.00309755111528124	LUSC	LUSC
908444	0.344314202331917	-0.527052158703442	-0.766140496671346	SNU-1	-0.185997596735871	STAD	STAD
908445	0.961569627996272	0.110455114119112	0.36162546022682	SNU-5	-0.0736246223399113	STAD	STAD
908447	-0.540785858968504	-0.460917536196309	0.471495889617149	NH-12	-0.0732985340995761	NB	NB
908451	-0.16554838280323	-0.783412333733115	0.277506015792045	NOMO-1	0.404304717983731	LAML	LAML
908455	-0.498011131853974	0.244070451492203	0.343190992259846	NUGC-3	0.72990076482428	STAD	STAD
908457	0.252345640998556	0.346008448434892	-1.20716368735804	NCI-H747	0.591454183700706	COREAD	COAD/READ
908458	-0.188450690977879	0.482694484533668	0.497669659587039	NCI-H716	0.403220757819872	COREAD	COAD/READ
908459	-1.50190451473792	1.83383701407099	-0.165010527453477	NCI-H596	1.36636394520533	UNCLASSIFIED	
908460	-0.949071313406097	1.56217467320447	-0.346148209645905	NCI-H441	0.969168545694625	LUAD	LUAD
908461	0.447175955397492	-0.0063988311174108	-0.487628789291844	NCI-N87	0.335505239216814	STAD	STAD
908463	1.59240323288339	0.518160610060038	0.246223182894029	NCI-H1793	-0.181131061229961	LUAD	LUAD
